"('ANEXIA Internetdienstleistungs GmbH', 51453)",1
"('iHosting Servicios Internet Ltda.', 28099)",1
"('Docker LTD', 59627)",1
"('510 Software Group', 40484)",1
"('Wildcard Corp.', 396965)",1
"('Charter Communications Inc', 11955)",1
"('CYBERCON, INC.', 7393)",1
"('PhoenixNAP LLC', 12189)",1
"('1651884 Ontario Inc.', 40028)",1
"('Deasil Networks', 396026)",1
"('AirFiber WISP LLC', 16468)",1
"('Shanghai Anchang Network Security Technology Co.,Ltd.', 58879)",1
"('Sky Fiber Internet', 32212)",1
"('S-Go Video and Internet', 394717)",1
"('KINBER', 14877)",1
"('SLAS Consulting, LLC', 36640)",1
"('NetSpeed LLC', 395748)",1
"('IP4B Inc.', 26413)",1
"('5x5 Telecom', 63430)",1
"('Fireline Network Solutions, Inc.', 40511)",1
"('GLOBALTELEHOST Corp.', 62563)",1
"('Armanino LLP', 19188)",1
"('Infinite IT Solutions Inc.', 36225)",1
"('Skyline Network, LLC', 394931)",1
"('Huayun Data International Limited', 133779)",1
"('INFOVALE-TELECOM LTDA-EPP', 263361)",1
"('Eli Lilly and Company', 4249)",1
"('BCSNET', 22750)",1
"('Gridhost', 36943)",1
"('DJIBOUTI TELECOM S.A.', 30990)",1
"('Star Satellite Communications Company - PJSC', 198504)",1
"('globacom-as', 37148)",1
"('VDT COMMUNICATIONS LIMITED', 37088)",1
"('GTNL1-AS', 37605)",1
"('Vevida bv', 199835)",1
"('RelAix Networks GmbH', 34953)",1
"('Limited liability company Mail.Ru', 47764)",1
"('IP-Max SA', 25091)",1
"('Vitnett AS', 52157)",1
"('J.M. Schouten trading as Tuxis Internet Engineering', 197731)",1
"('Olymp Telecom Ltd.', 48076)",1
"('Digineo GmbH', 3624)",1
"('Got-root Network', 135164)",1
"('RISE', 63927)",1
"('iTools JSC', 63962)",1
"('WiCAM Corporation, LTD', 24492)",1
"('EASYHOST SOLUTION LIMITED', 58451)",1
"('Network-Transit', 64021)",1
"('WorldNet Telecommunications, Inc.', 11367)",1
"('Webhosting Holdings LLC', 11343)",1
"('LeapSwitch Networks Pvt Ltd', 132335)",1
"('-Ruben Oscar Mosso(INTERZONA WIFI)', 265817)",1
"('FIBRATECH INTERNET DE ALTA VELOCIDADE LTDA ME', 267590)",1
"('WESTERN IOWA TELEPHONE ASSOCIATION (A COOPERATIVE)', 11698)",1
"('CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province, P.R.China.', 137697)",1
"('24.hk global BGP', 24000)",1
"(None, 268749)",1
"('Linux-Based-Systems-Design-AS', 328112)",1
"('CLEAR-ACCESS', 327794)",1
"('ON Serviços Digitais EIRELI - EPP', 267018)",1
"('WSS TELECOMUNICAÇÃO LTDA', 266989)",1
"('ZGLOBALHOST LTDA.', 263702)",1
"('FRAPORT BRASIL S.A. AEROPORTO DE PORTO ALEGRE', 267255)",1
"(None, 266809)",1
"(None, 268288)",1
"('INET Communication', 263686)",1
"('CtrlS Datacenters Ltd.', 18229)",1
"('ZagorodTelecom LLC', 60986)",1
"('AstanaMegatel Ltd.', 203481)",1
"('Gorizont Ltd', 45005)",1
"('Server Plan S.r.l.', 52030)",1
"('SZAFRANIEC OSKAR trading as WEBDEV', 51675)",1
"('Ibermatica S.A.', 51678)",1
"('Joint Stock Company Artemovskoye Interaktivnoe Televidenie', 41070)",1
"('Nette sp. z o.o.', 39288)",1
"('Arcade Solutions AG', 51873)",1
"('AxByte Internet Services AB', 43853)",1
"('Harkatien Puhelin Oy', 52056)",1
"('NPP Saturn Telecom Ltd.', 39586)",1
"('Bitpro', 44764)",1
"('EX Networks Limited', 35266)",1
"('EuroByte LLC', 210079)",1
"('Host Europe GmbH', 20738)",1
"('23VNet Kft.', 30836)",1
"('GTT a.s.', 51731)",1
"('Telset ltd', 51504)",1
"('Sat-Trakt D.O.O.', 41897)",1
"('Limited Company SiNT', 44347)",1
"('JSC RetnNet', 29470)",1
"('Lafy EOOD', 34841)",1
"('Tomkow Sp. z o.o.', 197405)",1
"('Wiland Ltd', 21367)",1
"('KVANT LLC', 197443)",1
"('MTS PJSC', 197070)",1
"('LLC Telekompaniya Region', 51993)",1
"('Pioner-Lan Ltd.', 51836)",1
"('Zhilynsky Pavel Vladimirovich', 51943)",1
"('Bogorodskoe Information Systems Ltd', 50802)",1
"('C.T.Net LTD', 48117)",1
"('SOFTNET d.o.o.', 9119)",1
"('Joint Ukrainian-American enterprise Ewropol with legal form Ltd', 43110)",1
"('Galichina Telekommunication LTD', 49183)",1
"('Ooo Netplus', 200524)",1
"('FOP Molodnyak Ruslan Petrovich', 52103)",1
"('Polcom Sp. z o.o.', 52142)",1
"('9-ka.ru Ltd.', 56326)",1
"('Zencom LTD', 197460)",1
"('LLC green-net', 56386)",1
"('TTC TELEKOMUNIKACE s.r.o.', 52176)",1
"('LTD Pokrovsky radiotelefon', 34703)",1
"('Avelacom Ltd.', 31059)",1
"('Systemia.pl Sp. z o.o.', 15969)",1
"('TelemaxX Telekommunikation GmbH', 12843)",1
"('AM NET Ltd.', 44077)",1
"('Stiftelsen Goteborgs Studentbostader', 2840)",1
"('OOO Modern Communication Systems', 56676)",1
"('Radio-Link LLC', 199735)",1
"('ITCSR Ltd', 60954)",1
"('JSC Severen-Telecom', 24739)",1
"('Prometeo S.p.A.', 34618)",1
"('SAKURA Internet Inc.', 9371)",1
"('Otelco Telephone, LLC', 27338)",1
"('Liquid Web, L.L.C', 53824)",1
"('ResTech Services LLC', 46262)",1
"('Gamma Telecom Holdings Ltd', 31655)",1
"('Metronet (UK) Limited', 42973)",1
"('Kamatera, Inc.', 36007)",1
"('DoD Network Information Center', 359)",1
"('DoD Network Information Center', 345)",1
"('DoD Network Information Center', 317)",1
"('DoD Network Information Center', 346)",1
"('DoD Network Information Center', 365)",1
"('DoD Network Information Center', 332)",1
"('DoD Network Information Center', 321)",1
"('DoD Network Information Center', 320)",1
"('DoD Network Information Center', 338)",1
"('DoD Network Information Center', 322)",1
"('DoD Network Information Center', 323)",1
"('DoD Network Information Center', 353)",1
"('DoD Network Information Center', 355)",1
"('DoD Network Information Center', 356)",1
"('DoD Network Information Center', 358)",1
"('DoD Network Information Center', 360)",1
"('DoD Network Information Center', 335)",1
"('DoD Network Information Center', 336)",1
"('DoD Network Information Center', 339)",1
"('DoD Network Information Center', 329)",1
"('DoD Network Information Center', 343)",1
"('DoD Network Information Center', 361)",1
"('DoD Network Information Center', 337)",1
"('DoD Network Information Center', 325)",1
"('IP ServerOne Solutions Sdn Bhd', 45352)",1
"('Koos Broadband Telecom', 18042)",1
"('CJ Hello Co., Ltd.', 9698)",1
"('Shinbiro', 4670)",1
"('NexG Co., LTD', 17877)",1
"('KSC Commercial Internet Co. Ltd.', 7693)",1
"('CERNET2 IX at Tianjin University', 24352)",1
"('Nihon Network Service Co, .Ltd.', 17530)",1
"('CHINANET Sichuan province Chengdu MAN network', 134771)",1
"('SERVCORP AUSTRALIAN HOLDINGS LTD', 17978)",1
"('TRUEINTERNET Co.,Ltd.', 9287)",1
"('Jupiter Telecommunications Co., Ltd.', 9617)",1
"('CPSNET Internet Providing', 15498)",1
"('JAMBONET', 12455)",1
"('Itility Limited', 5587)",1
"('Intellectual Communications, Limited Liability Company', 24896)",1
"('OOO TransKom', 51054)",1
"('OOO Sirius-Project', 51408)",1
"('Splius, Uab', 25406)",1
"('Goteborgs Stad', 25387)",1
"('Klipso GmbH', 43002)",1
"('Pohjois-Hameen Puhelin Oy', 8829)",1
"('Spoldzielnia Telekomunikacyjna OST', 38987)",1
"('Joint-stock Company World Trade Center Moscow', 39376)",1
"('Filanco LLC', 3175)",1
"('Orlandonet ltd.', 34917)",1
"('NM NET ApS', 31130)",1
"('Ostrowski Sp. z o.o.', 51277)",1
"('Arkhangelsk Television Company Ltd', 38976)",1
"('DP IRAN', 5618)",1
"('Irideos S.p.A.', 3302)",1
"('a-net Liberec s.r.o.', 31349)",1
"('Universidad Nacional de Educacion a Distancia - UNED', 15630)",1
"('Kangaroot BVBA', 28707)",1
"('Saitis Network, N.Desir', 6893)",1
"('Lucky Net Ltd', 3254)",1
"('Convergeone Unified Technology Solutions, Inc.', 14669)",1
"('Sun Chemical Corporation', 21869)",1
"('GPU.ONE ENTERPRISE INC', 20016)",1
"('Public Utility District No. 1 of Okanogan County', 22608)",1
"('Visionary Communications, Inc.', 10835)",1
"('Reedsburg Utility Commission', 62759)",1
"('T3 Communications, Inc.', 30221)",1
"('Cruzio', 11994)",1
"('WebPerception, LLC', 53497)",1
"('Google, LLC', 36492)",1
"('COGECODATA', 21548)",1
"('Sidera Networks LLC', 21755)",1
"('FONE NET, LLC', 29831)",1
"('Windstream Communications LLC', 14989)",1
"('Netrix LLC', 16567)",1
"('American Fiber INC.', 54458)",1
"('MST Acquisition Group, LLC.', 19689)",1
"('Dutchess County BOCES', 19963)",1
"('Ting Fiber Inc.', 394497)",1
"('Illinois Century Network', 6325)",1
"('Data 102, LLC', 33302)",1
"('netBlazr', 394548)",1
"('Specialized Bulletin Board Systems', 15154)",1
"('CC Communications', 16664)",1
"('FIRST STEP INTERNET, LLC', 23138)",1
"('South Central Rural Telecommunications Cooperative Inc.', 29894)",1
"('US Signal Company, L.L.C.', 26554)",1
"('AT&T Corp.', 7132)",1
"('Ligtel Communications', 22110)",1
"('C15Edge Data Centers', 394369)",1
"('Measurement Incorporated', 11899)",1
"('Ontario Telephone Company Inc', 395685)",1
"('Genesis Adaptive, INC.', 23367)",1
"('Next Connex Ltd', 51048)",1
"('AWM Investment Company, Inc.', 40137)",1
"('3Men@Work Integrated Networks, Inc.', 26198)",1
"('Hunter Douglas', 13762)",1
"('Canby Telephone Association', 33470)",1
"('Venus Telephone Corporation', 62514)",1
"('Labyrinth Solutions Inc', 26097)",1
"('Off Campus Telecommunications', 29933)",1
"('CONTINENTAL BROADBAND PENNSYLVANIA, INC.', 17054)",1
"('TULAROSA COMMUNICATIONS, INC.', 11711)",1
"('Colorado Central Telecom', 33635)",1
"('Summit Broadband', 23314)",1
"('Canaca-com Inc.', 33139)",1
"('Komputer King LLC', 46176)",1
"('Biddeford Internet Corp', 5760)",1
"('Zayo Bandwidth', 19092)",1
"('SkyHi Broadband', 396481)",1
"('Wisconsin Internet, Inc.', 13337)",1
"('BUCKLAND TELEPHONE COMPANY', 13651)",1
"('FiberLight, LLC', 13876)",1
"('PogoZone', 13831)",1
"('Mountain West Technologies Corporation', 10947)",1
"('Services Internet Abacom', 10865)",1
"('EATEL', 5009)",1
"('Telco 214, Inc.', 35863)",1
"('Cameron Communications, LLC', 26831)",1
"('Arrownet, Inc.', 36063)",1
"('Rogers Communications Canada Inc.', 30147)",1
"('Region 5 Education Service Center', 36695)",1
"('Hamilton County Communications, Inc', 36813)",1
"('ISPAfrika', 328013)",1
"('The City of Wadsworth', 20009)",1
"('Empirical Networks, Ltd.', 29948)",1
"('CenturyLink Communications, LLC', 2379)",1
"('MNX Solutions LLC', 62821)",1
"('SOUTH ARKANSAS TELEPHONE COMPANY', 6528)",1
"('MadeIT inc.', 54455)",1
"('LUMOS Networks, Inc.', 7795)",1
"('TPx Communications', 14265)",1
"('A2 Hosting, Inc.', 55293)",1
"('Adams CATV, Inc', 14928)",1
"('Selectronics Corp.', 12282)",1
"('Frontline Communications', 4906)",1
"('TeraGo Networks Inc.', 19875)",1
"('Rainier Connect', 20394)",1
"('Eagle Communications, Inc.', 30612)",1
"('Ace Data Centers, Inc.', 11798)",1
"('Xplornet Communications Inc.', 40473)",1
"('Phoenix Internet', 39948)",1
"('Castle Access Inc', 22489)",1
"('KAMO Electric Cooperative, Inc.', 27258)",1
"('Accel Net, Inc.', 18647)",1
"('Grand Valley Internet', 27569)",1
"('CORNERSTONE TELEPHONE COMPANY, LLC', 21627)",1
"('Lanset America Corporation', 16578)",1
"('Montana Opticom, LLC', 11924)",1
"('H5 Data Centers', 20029)",1
"('The Broad Institute, Inc.', 46964)",1
"('City West Cable & Telephone Corp.', 18988)",1
"('KMTelecom', 32264)",1
"('XIT Rural Telephone Cooperative Inc.', 33038)",1
"('Emerald Broadband, LLC', 395719)",1
"('WiBand Communications', 15102)",1
"('WideOpenWest Finance LLC', 11693)",1
"('Dakota Carrier Network', 26794)",1
"('University of Illinois', 38)",1
"('JAB Wireless, INC.', 39939)",1
"('Ridgewood Holdings LLC', 64281)",1
"('DRW Holdings, LLC', 54092)",1
"('North Central Communications', 16433)",1
"('Skyway West', 14007)",1
"('San Bruno Cable', 16895)",1
"('LAUREL HIGHLAND TELEPHONE COMPANY', 21555)",1
"('47-2339071', 394996)",1
"('Take 2 Hosting, Inc.', 20248)",1
"('Hancock Rural Telephone Corp.', 11525)",1
"('Highstreet IT Solutions, LLC', 32793)",1
"('LOCAL TV AND ELECTRONICS, INC.', 53324)",1
"('Roller Network LLC', 11170)",1
"('PSD Professional Systems/Designs, Ltd', 26968)",1
"('Randolph Telephone Company', 20477)",1
"('SRT Communications, Inc.', 14543)",1
"('Emery Telcom', 36728)",1
"('Avatara LLC', 40054)",1
"('Safelink Internet', 32444)",1
"('CenturyLink Communications, LLC', 13787)",1
"('Sidera Networks LLC', 27506)",1
"('Columbia Power and Water Systems', 30264)",1
"('WideOpenWest Finance LLC', 11013)",1
"('Northeast Texas Broadband, LLC', 15054)",1
"('United Telephone Company', 40237)",1
"('Madison Telephone Company', 18596)",1
"('Wtechlink Incorporated', 62915)",1
"('Rostelecom', 44237)",1
"('Complex Telecommunications Ltd', 42226)",1
"('Chaika Telecom Petersburg Limited Company', 42339)",1
"('Sll Computer & Communication System', 42526)",1
"('MTK-ERA', 42753)",1
"('Rockenstein AG', 8823)",1
"('Fastnet LLC', 43404)",1
"('YANDEX LLC', 13238)",1
"('Acantho S.p.a', 21309)",1
"('Stelkom d.o.o.', 43061)",1
"('LLC rucard', 202071)",1
"('Joint Stock Company Smartkom', 42676)",1
"('Netdirekt A.S.', 43391)",1
"('OOO Teleservis', 50126)",1
"('Inolia S.A.', 42117)",1
"('Saint-Petersburg State University of Information Technologies, Mechanics and Optics', 42289)",1
"('DSI DATA, a. s.', 35328)",1
"('Orange Web Services S.L.', 16372)",1
"('Olofstroms Kabel-TV AB', 47234)",1
"('Xifos Limited', 34442)",1
"('PVimpelCom', 43275)",1
"('YUnet International d.o.o.', 8771)",1
"('(aq) networks limited', 33920)",1
"('Verein zur Foerderung freier Netze (ZVR: 814804682)', 35492)",1
"('Rostelecom', 16301)",1
"('Vmobile AD', 200458)",1
"('SYNAPSECOM S.A. Provider of Telecommunications and Internet Services', 8280)",1
"('Hashlink OOD', 203917)",1
"('Gonetwork LLC', 39211)",1
"('Bol Bg Iztok Ltd', 60656)",1
"('Limited Company Information and Consulting Agency', 31357)",1
"('Teyla Ltd.', 50258)",1
"('Valvi Ltd.', 200469)",1
"('Gigaclear Limited', 56329)",1
"('LLC Company Interlan Communications', 28738)",1
"('ZOOM JSC', 39553)",1
"('RETE internet, s.r.o.', 43507)",1
"('UAB Consilium Optimum', 43700)",1
"('Arya Sepehr Ettelarasan Tehran PLC', 43343)",1
"('Ehinet Srl', 43989)",1
"('Delta Softmedia Ltd.', 197216)",1
"('NETAIR s.r.o.', 44065)",1
"('Unilink Ltd', 44053)",1
"('Korbank S. A.', 35179)",1
"('Telehouse EAD', 57344)",1
"('Rybnet Sp. z o.o. Sp. k.', 44124)",1
"('Fop Iliushenko Volodymyr Olexandrovuch', 57311)",1
"('Yamalsetservice LLC.', 61052)",1
"('novatel Eood', 41313)",1
"('LLC wellnet', 47144)",1
"('Ab Group LLC', 43873)",1
"('Absolight', 29608)",1
"('LLC ipTelefon', 196963)",1
"('LLC Modern Communication Technologies', 43801)",1
"('OOO IT-Region', 48234)",1
"('Luminet Data Limited', 5631)",1
"('LLC Korus', 201844)",1
"('AZISTA GmbH', 20751)",1
"('ASP SA', 31241)",1
"('Rostelecom', 24699)",1
"('Netcom Kassel Gesellschaft fuer Telekommunikation mbH', 20810)",1
"('Garastel Limited Liability Company', 51547)",1
"('Vodafone Qatar Q.S.C.', 48728)",1
"('Opened Joint Stock Company National Bureau of Information', 12788)",1
"('Rostelecom', 21017)",1
"('DTS LLC', 34898)",1
"('TOV BF Express Ltd', 15738)",1
"('CJSC Media Alliance', 41842)",1
"('Asco TLC S.p.A.', 29177)",1
"('C.S.T. Ltd.', 62429)",1
"('SIA Datagrupa.lv', 21156)",1
"('Railway Telecom, Ltd', 41877)",1
"('Zachodniopomorski Uniwersytet Technologiczny w Szczecinie, Akademickie Centrum Informatyki', 13119)",1
"(""State Scientific Enterprise 'United Institute of Informatics Problems of National Academy of"", 21274)",1
"('Arka Universal Impex Srl', 51461)",1
"('BWT AG', 34905)",1
"('Now maintained by Cable & Wireless Worldwide', 2529)",1
"('KazNIC Organization', 21282)",1
"('Gaya, s.r.o.', 44234)",1
"('Blicnet d.o.o.', 21107)",1
"('Joint Stock Company SvyazTeleKom', 31588)",1
"('Jonkoping Energi AB', 34946)",1
"('Hosting.de GmbH', 31333)",1
"('Origo hf', 29689)",1
"('Tevia Ltd.', 39612)",1
"('SOTEL LLC', 21446)",1
"('Availo Networks AB', 21503)",1
"('Sia Mits Lv', 57516)",1
"('Online Wolf & Co. KG', 24992)",1
"('Sakha-Belcom Ltd.', 39264)",1
"('NKTV Ltd.', 39512)",1
"('Yuginterseti LLC', 35591)",1
"('Telecitygroup International Limited', 15830)",1
"('Sharif University Of Technology', 12660)",1
"('Linea Com S R L', 25002)",1
"('Kernel AS', 39038)",1
"('Limited Liability Company HyperNet', 39775)",1
"('Artecom Ltd', 20631)",1
"('Private Company Center for Development Information Technology Gigabyte', 198293)",1
"('Isp Viplan LLC', 57612)",1
"(""UgSel'hoz LLC"", 199833)",1
"('Sc Telecomunicatii Cfr SA', 34060)",1
"('A3 Sverige AB', 15782)",1
"('TELEMEDNET TELEMEDNET - net of Center Children Telemedicin in Moscow', 41109)",1
"('Telecom Italia', 20580)",1
"('Ozone SAS', 30801)",1
"('Stec.com LLC', 30835)",1
"('A2A Smart City S.P.A', 12445)",1
"('AO MIRS', 209821)",1
"('University of Cyprus', 3268)",1
"('MISS.NET d.o.o.', 57869)",1
"('Vipnet EOOD', 45007)",1
"('RAYA Telecom - Egypt', 24835)",1
"('ZAO Transas', 44840)",1
"('Netia SA', 28982)",1
"('Modum Kabel-tv Og Ringnett As', 16185)",1
"('ChunkyChips.net Limited', 29446)",1
"('Options Technology Ltd', 29457)",1
"('Kabeltex B.V.', 43995)",1
"('Rostelecom', 29456)",1
"('Integrated Telecom Co. Ltd', 35753)",1
"('PVimpelCom', 31359)",1
"('Alands Telekommunikation Ab', 3238)",1
"('PING e.V.', 31056)",1
"('FNH media KG', 31197)",1
"('nemox.net Informationstechnologie OG', 31394)",1
"('CJSC Netline', 12739)",1
"('Sota Solutions Ltd.', 31742)",1
"('LLC Global-City-Net', 15713)",1
"('LLC Management Company Svyaz', 24936)",1
"('AwellConnected.Com', 31595)",1
"('UK Broadband Ltd.', 29009)",1
"('Stek Kazan LLC', 60651)",1
"('JSC Oblcom', 31225)",1
"('LLC Telecom-Service', 31275)",1
"('Global Communication Net Plc', 12615)",1
"('Rostelecom', 42548)",1
"('DGC Access AB', 21195)",1
"('Jerzy Krempa Telpol PPMUE', 30838)",1
"('Vautron Rechenzentrum AG', 25504)",1
"('INCUBATEC GmbH - Srl', 34081)",1
"('Get-Net LLC', 196691)",1
"('SIA Network Operations Center', 203339)",1
"('DataClub S.A.', 202920)",1
"('Rostelecom', 34168)",1
"('Linkservice LLC', 49560)",1
"('Institute of Computational Technologies of SB RAS', 34479)",1
"('Multimedia BG EOOD', 47402)",1
"('Greybeard Technology LLC', 395800)",1
"('Mnet srl', 31263)",1
"('Neue Medien Muennich GmbH', 34788)",1
"('ZETO S.A. Tarnow', 21404)",1
"('umos Center LLC', 29233)",1
"('PortTelekom LLC', 34470)",1
"('Prolocation B.V.', 41887)",1
"('Caspian Telecom LLC', 201167)",1
"('Adapt Services Limited', 24867)",1
"('Ceska Telekomunikacni Infrastruktura a.s', 28725)",1
"('Rostelecom', 42362)",1
"('Rostelecom', 43132)",1
"('Nagravision SA', 200584)",1
"('Cable TV Elpos Ltd.', 34337)",1
"('OOO MediaSeti', 43903)",1
"('e.discom Telekommunikation GmbH', 12693)",1
"('Czestochowska Spoldzielnia Mieszkaniowa Nasza Praca', 44454)",1
"('KT-NET Communications GmbH', 39560)",1
"('Avantel, Close Joint Stock Company', 13230)",1
"('Stadtwerke Kapfenberg', 41491)",1
"('Qatar Foundation for Education, Science and Community Development', 34945)",1
"('PODA a.s.', 15425)",1
"('WightFibre Limited', 60426)",1
"('The federal state autonomous educational establishment of additional professional education C', 3267)",1
"('NOLAN, sia', 206902)",1
"('Rajfa Vesolak', 210165)",1
"('STS Invest Holding AD', 25224)",1
"('Tele2 SWIPnet', 3246)",1
"('RendszerNET Kft.', 60071)",1
"('Scientific-Production Enterprise Business Sviaz Holding LLC', 39143)",1
"('Centrum Uslug Komputerowych GROT sp. z o.o.', 38942)",1
"('SYN LTD', 58305)",1
"('EWE-Tel GmbH', 35776)",1
"('SkyNet Ltd.', 35511)",1
"('Hofors Elverk AB', 206114)",1
"('Net Service LTD.', 60168)",1
"('Comcable SA', 48432)",1
"('EOBO Ltd T/A BBnet', 47680)",1
"('Telia Lietuva, AB', 43811)",1
"('KOLNET Sp. z o.o.', 50188)",1
"('Mihail Juriwitsch Novikov', 49980)",1
"('TMT GmbH & Co. KG', 16316)",1
"('NatCoWeb Corp.', 46636)",1
"('Telia Norge As', 12929)",1
"('Grygoriy Chereda', 21312)",1
"('Limited Liability Company ukrainian Infosystems', 29382)",1
"('Pentabox Ltd.', 44362)",1
"('Integrator Systemow Informatycznych WP SYSTEM S.C', 57101)",1
"('Meganet-2003 LLC', 51410)",1
"('Fiberby ApS', 42541)",1
"('KVS Ltd', 41302)",1
"('Closed Joint Stock Company TransTeleCom', 41341)",1
"('Unithost Internet B.V.', 201401)",1
"('Hosterion Srl', 43927)",1
"('Conecta 3 Telecom S.l.', 200810)",1
"('Conred Comunicaciones, S.L.', 205262)",1
"('ASTELNET s.r.o.', 40964)",1
